AAcomp_A,AAcomp_R,AAcomp_N,AAcomp_D,AAcomp_C,AAcomp_Q,AAcomp_E,AAcomp_G,AAcomp_H,AAcomp_I,AAcomp_L,AAcomp_K,AAcomp_M,AAcomp_F,AAcomp_P,AAcomp_S,AAcomp_T,AAcomp_W,AAcomp_Y,AAcomp_V,AAindex_ARGP820101_avg,AAindex_BULH740101_avg,AAindex_CHAM820102_avg,AAindex_CIDH920105_avg,AAindex_EISD840101_avg,AAindex_EISD860101_avg,AAindex_EISD860102_avg,AAindex_EISD860103_avg,AAindex_FAUJ830101_avg,AAindex_GOLD730101_avg,AAindex_GUYH850101_avg,AAindex_HOPT810101_avg,AAindex_JANJ790102_avg,AAindex_JOND750101_avg,AAindex_KYTJ820101_avg,AAindex_LAWE840101_avg,AAindex_LEVM760101_avg,AAindex_MANP780101_avg,AAindex_MIYS850101_avg,AAindex_NOZY710101_avg,AAindex_OOBM770101_avg,AAindex_OOBM770102_avg,AAindex_OOBM770103_avg,AAindex_OOBM770104_avg,AAindex_OOBM770105_avg,AAindex_OOBM850103_avg,AAindex_OOBM850104_avg,AAindex_PONP800101_avg,AAindex_PONP800102_avg,AAindex_PONP800103_avg,AAindex_PRAM900101_avg,AAindex_RADA880101_avg,AAindex_RADA880102_avg,AAindex_RADA880103_avg,AAindex_RADA880104_avg,AAindex_RADA880105_avg,AAindex_ROBB790101_avg,AAindex_ROSM880101_avg,AAindex_ROSM880102_avg,AAindex_SIMZ760101_avg,AAindex_SWER830101_avg,AAindex_VHEG790101_avg,AAindex_WERD780102_avg,AAindex_WERD780103_avg,AAindex_WERD780104_avg,AAindex_YUTK870101_avg,AAindex_YUTK870102_avg,AAindex_YUTK870103_avg,AAindex_YUTK870104_avg,AAindex_ZIMJ680101_avg,AAindex_PONP930101_avg,AAindex_WILM950101_avg,AAindex_WILM950102_avg,AAindex_WILM950103_avg,AAindex_WILM950104_avg,AAindex_KUHL950101_avg,AAindex_JURD980101_avg,AAindex_WOLR790101_avg,AAindex_KIDA850101_avg,AAindex_COWR900101_avg,AAindex_BLAS910101_avg,AAindex_CASG920101_avg,AAindex_ENGD860101_avg,AAindex_FASG890101_avg,class
0.07731,0.04034,0.0437,0.0605,0.01176,0.04706,0.07899,0.07731,0.02017,0.04538,0.06387,0.07395,0.02857,0.04034,0.05042,0.08067,0.0521,0.02185,0.03529,0.05042,0.8637,-0.78392,0.48055,-0.08308,-0.18007,0.41933,1.83077,-0.18072,0.28582,1.1064,0.1077,0.15664,-0.19664,1.22763,-0.62403,0.12639,0.0163,12.63889,2.44017,0.63529,-1.73125,-1.21251,-0.51854,-13.46755,-9.32253,-0.1024,-1.52175,12.24701,7.56634,2.61492,7.42807,-1.92864,0.46205,-2.53761,-1.87815,-4.25119,0.3563,2.51568,-0.02815,1.14886,-0.15232,-0.42311,-0.19548,0.11662,-0.23657,9.1405,7.34403,17.24292,17.62024,1.18588,0.33432,0.6305,0.7783,0.67706,0.88939,0.93042,-0.70857,0.04726,0.16071,0.0297,0.49036,-0.25916,1.77529,-0.23775,F
0.04698,0.04698,0.03356,0.0604,0,0.02685,0.11409,0.05369,0.04027,0.12081,0.09396,0.10067,0.01342,0.02013,0.01342,0.08054,0.04698,0,0.02013,0.06711,0.91181,-0.88403,0.53188,0.00826,-0.18336,0.37678,2.12188,-0.16617,0.27671,1.14067,0.07047,0.33893,-0.21477,1.29564,-0.37248,0.08362,0.23289,12.87034,2.51342,0.66376,-1.72742,-1.20418,-0.52301,-13.57544,-9.42409,0.10228,-2.2894,12.43235,7.69812,2.6257,9.1953,-1.9651,0.51591,-2.71705,-1.9543,-4.53664,0.53154,2.73772,-0.02416,1.25181,-0.10067,-0.19866,-0.20148,0.06389,-0.2498,9.88926,7.6745,17.23114,17.60658,1.33919,0.51027,0.69772,0.94242,0.75805,1.45067,0.93839,-0.42409,0.02074,0.26839,0.00356,0.47748,-0.24161,2.19799,-0.38403,F
0.05587,0.06425,0.02514,0.05587,0.01397,0.01955,0.09218,0.05866,0.01397,0.07263,0.11173,0.07263,0.02514,0.07821,0.04469,0.04469,0.03073,0.00559,0.0419,0.07263,1.05444,-1.03972,0.63493,0.16441,-0.11327,0.56994,2.0638,-0.03603,0.45383,1.35388,-0.09232,0.03156,-0.13911,1.49796,-0.04469,0.26796,-0.10503,13.03494,2.6912,0.83156,-1.74996,-1.20167,-0.54809,-14.13605,-9.61113,0.03603,-1.97693,12.58606,7.89358,2.67978,6.80894,-1.37388,0.60844,-2.69804,-1.51304,-4.05131,0.74274,1.96383,-0.3433,1.42972,0.10534,-1.29684,-0.24645,0.12877,-0.21581,9.74469,7.53939,16.88346,17.26285,1.51022,0.64436,1.06687,1.62774,0.56165,1.23092,0.88958,-0.13067,0.11397,0.03765,0.27545,0.54648,-0.11508,1.62821,-0.86182,F
0.125,0.06579,0.00658,0.07895,0.00658,0.01974,0.09211,0.05921,0.03947,0.06579,0.11184,0.03289,0.01974,0.03289,0.03289,0.05921,0.06579,0.00658,0.00658,0.07237,0.87145,-0.85171,0.4117,0.01546,-0.11395,0.45257,1.82737,-0.05901,0.36651,1.06717,-0.01007,0.14342,-0.08289,1.23816,-0.02961,0.09118,0.01184,12.90395,2.58013,0.68224,-1.76664,-1.23023,-0.5362,-13.3715,-9.2289,0.04059,-1.64934,12.49184,7.80316,2.66112,6.39868,-1.57171,0.5027,-2.35125,-1.39441,-3.55303,0.43289,2.21671,-0.29776,1.19303,-0.09947,-0.89941,-0.21941,0.07164,-0.21553,9.56579,7.49079,16.87138,17.23513,1.26671,0.57461,0.7627,1.42842,0.65487,0.79336,0.91322,-0.15072,0.14671,0.10217,0.1827,0.50012,-0.15197,1.52895,-0.66039,F
0.13423,0.07383,0.08054,0.01342,0.00671,0.04698,0.08054,0.04698,0.00671,0.10738,0.10067,0.04027,0.00671,0.02013,0.02013,0.06711,0.04027,0.02013,0.02013,0.06711,0.90134,-0.87074,0.38097,0.08275,-0.11537,0.47154,1.91477,-0.07678,0.39537,1.22926,0.03322,-0.07248,-0.09799,1.28054,0.01208,0.09141,-0.14765,13.02235,2.59638,0.73557,-1.75995,-1.2173,-0.54246,-13.53374,-9.25042,0.28423,-2.54383,12.50832,7.81705,2.66215,5.75503,-1.43812,0.53752,-2.52114,-1.86718,-4.34148,0.55705,2.19074,-0.19732,1.20846,-0.04228,-2.37826,-0.12154,0.11235,-0.21369,9.54027,7.38591,16.72738,17.12027,1.24711,0.71255,0.91597,1.59597,0.44248,1.40074,0.90785,-0.10859,0.12987,0.12121,0.19711,0.5265,-0.06376,1.37517,-0.67738,F
0.06154,0.0359,0.03077,0.05128,0.00513,0.02051,0.09231,0.10256,0,0.05641,0.08718,0.10256,0.01538,0.0359,0.05128,0.04103,0.05641,0,0.04103,0.11282,0.93872,-0.89872,0.49014,0.01169,-0.12138,0.47313,1.87318,-0.08508,0.32754,1.22359,0.03938,0.17846,-0.17846,1.33374,-0.18,0.20462,0.03487,12.91354,2.50231,0.68513,-1.74428,-1.21605,-0.52811,-13.20081,-9.14455,-0.02677,-1.91179,12.45292,7.73795,2.64092,6.86615,-1.26903,0.49887,-2.30036,-1.32728,-3.50036,0.4641,2.03005,-0.1921,1.27672,-0.03995,-1.60451,-0.22728,0.11308,-0.2159,9.54513,7.53436,17.40626,17.80251,1.37,0.48595,0.80718,1.00159,0.33764,0.99077,0.89108,-0.27497,0.19579,0.14441,0.16918,0.52803,-0.2441,1.64256,-0.41246,C
0.05053,0.05053,0.06,0.06632,0.00947,0.03474,0.06105,0.08737,0.02211,0.04421,0.07474,0.06421,0.02316,0.05158,0.04421,0.05789,0.06421,0.02316,0.04316,0.06737,0.89527,-0.85238,0.52789,-0.01431,-0.16391,0.45682,1.87005,-0.13893,0.33413,1.17089,0.03611,0.03895,-0.17389,1.27233,-0.53084,0.15685,-0.08663,12.73475,2.50979,0.71421,-1.73757,-1.20538,-0.53204,-13.76159,-9.42657,-0.08231,-1.51244,12.34625,7.6582,2.63241,7.10926,-1.86084,0.52217,-2.62695,-1.81686,-4.27205,0.49242,2.43021,-0.08593,1.20756,-0.06972,-0.72565,-0.1822,0.13519,-0.23098,9.21926,7.34989,17.05086,17.43709,1.23763,0.42912,0.78276,1.02299,0.65184,0.95042,0.91947,-0.61125,0.04641,0.12144,0.08004,0.50636,-0.19253,1.69905,-0.45757,F
0.07368,0.0807,0.04561,0.09474,0.01053,0.02105,0.05263,0.07719,0.03509,0.04561,0.11579,0.01404,0.03158,0.05263,0.05614,0.02807,0.04211,0.00702,0.05263,0.06316,0.95453,-0.94137,0.59162,0.09477,-0.13095,0.50291,1.87919,-0.07719,0.41519,1.22758,-0.05267,-0.03649,-0.0986,1.35611,-0.24982,0.22316,-0.18877,12.89663,2.64095,0.77404,-1.75793,-1.2102,-0.54756,-13.96266,-9.49466,-0.04046,-0.52611,12.52856,7.84239,2.67025,6.90105,-1.74446,0.56168,-2.56737,-1.49351,-3.82309,0.64316,2.20207,-0.22312,1.3113,0.01737,-0.04604,-0.21947,0.11186,-0.2427,9.37228,7.36246,16.56702,16.95663,1.382,0.58509,0.93863,1.39582,0.74319,0.68442,0.91007,-0.37411,0.07856,0.00937,0.23133,0.52361,-0.10561,1.64912,-0.86712,F
0.1393,0.08458,0.02985,0.05721,0.00498,0.03483,0.07214,0.09701,0.02985,0.06468,0.10697,0.0199,0.0199,0.01244,0.04975,0.04478,0.03234,0.02239,0.0199,0.05721,0.87993,-0.80532,0.31765,0.01796,-0.1259,0.43164,1.84502,-0.08249,0.36052,1.11527,0.08157,0.05174,-0.08582,1.25025,-0.18209,0.13204,-0.08259,12.88677,2.54945,0.67114,-1.76747,-1.22761,-0.53967,-13.30392,-9.11446,0.10694,-1.40478,12.44609,7.75682,2.6504,6.41343,-1.56958,0.47015,-2.27582,-1.54719,-3.68289,0.47935,2.11062,-0.19027,1.18199,-0.13037,-0.74883,-0.20154,0.0704,-0.22363,9.17388,7.21915,16.55381,16.91811,1.21045,0.57383,0.73154,1.314,0.46498,0.69124,0.90863,-0.3398,0.15055,0.06813,0.18219,0.5082,-0.1204,1.53234,-0.61162,C
0.04324,0.08649,0.06486,0.04324,0.02703,0.04865,0.08108,0.04324,0.02162,0.04324,0.0973,0.06486,0.02162,0.04324,0.07027,0.0973,0.02703,0.01622,0.02162,0.03784,0.89443,-0.80703,0.40012,-0.06892,-0.26297,0.32259,2.20784,-0.19714,0.27584,1.16832,0.15697,0.25784,-0.24703,1.27097,-0.78216,0.17962,0.0973,12.61524,2.45249,0.59405,-1.71708,-1.19735,-0.51946,-13.78489,-9.51272,-0.12459,-1.32632,12.23524,7.57076,2.61778,9.52378,-2.56859,0.37611,-2.75449,-2.60222,-5.19216,0.43135,2.94568,0.06622,1.18584,-0.14854,1.72584,-0.19086,0.1,-0.26097,8.91892,7.20378,16.42946,16.79519,1.24784,0.32941,0.66086,0.94665,0.79081,1.24562,0.95492,-0.86184,-0.10546,0.20157,-0.00989,0.47409,-0.27459,2.27568,-0.29184,F
0.10332,0.02952,0.04059,0.07749,0.01107,0.01476,0.07011,0.06273,0.02214,0.08856,0.06642,0.10701,0.01107,0.05166,0.05535,0.02952,0.04797,0.01845,0.0369,0.05535,1.02336,-0.8972,0.53989,0.08321,-0.12613,0.51229,1.84387,-0.1045,0.35808,1.3,0.02867,0.1262,-0.18229,1.4548,-0.30406,0.16387,-0.02509,12.82749,2.5279,0.73506,-1.73613,-1.20951,-0.5265,-13.61848,-9.38421,0.06661,-2.16841,12.38535,7.66542,2.62306,7.34871,-1.40159,0.59358,-2.51483,-1.33362,-3.64775,0.52841,2.03321,-0.2245,1.37251,-0.05594,-1.38646,-0.17934,0.11395,-0.24214,9.69188,7.51328,17.47469,17.87314,1.41801,0.48225,0.8121,1.19055,0.59122,1.06336,0.89469,-0.42063,0.14185,0.0938,0.13646,0.52686,-0.17786,1.75756,-0.48978,C
0.14155,0.09589,0.00457,0.07306,0.0137,0.00913,0.05936,0.06849,0.03196,0.04566,0.10046,0.00457,0.00457,0.0411,0.05023,0.06849,0.0411,0.02283,0.03653,0.08676,0.94046,-0.89516,0.42993,0.09977,-0.09817,0.49237,1.83283,-0.04785,0.43731,1.16699,-0.01087,-0.05845,-0.04566,1.33607,0.04201,0.1868,-0.19498,12.95543,2.62009,0.76667,-1.77926,-1.22371,-0.55541,-13.66366,-9.24066,-0.02429,-1.15507,12.5547,7.89347,2.68744,5.42831,-1.47689,0.52511,-2.36406,-1.38247,-3.54909,0.52511,1.9453,-0.35205,1.27169,-0.02014,-0.83068,-0.21781,0.07306,-0.21694,9.10137,7.18904,16.30639,16.66717,1.30342,0.66936,0.84041,1.71091,0.5337,0.63447,0.89685,-0.10763,0.15447,-0.00694,0.26379,0.53018,-0.04749,1.29726,-0.8026,F
0.0757,0.0239,0.05777,0.08566,0.00797,0.02988,0.06773,0.06175,0.0259,0.08167,0.06972,0.07968,0.02789,0.03785,0.04183,0.04781,0.04183,0.01793,0.07371,0.04382,0.98283,-0.91681,0.75639,0.06456,-0.13641,0.52355,1.76795,-0.17382,0.35677,1.27044,0.01894,0.02769,-0.18108,1.39703,-0.48426,0.16643,-0.10757,12.79076,2.53486,0.76713,-1.73172,-1.20366,-0.52789,-13.88808,-9.53873,-0.00721,-1.30179,12.39124,7.67763,2.62793,7.39124,-1.60996,0.61791,-2.72723,-1.49114,-4.00727,0.56056,2.28209,-0.08689,1.3348,-0.02785,-0.98478,-0.18349,0.11713,-0.27012,9.67629,7.5506,17.55859,17.95683,1.37536,0.475,0.80687,0.91313,0.86086,0.93833,0.91803,-0.56709,0.07637,0.09106,0.11255,0.51994,-0.1743,1.76713,-0.5005,F
0.04965,0.04255,0.03546,0.05674,0.03546,0.03546,0.05674,0.06383,0.02837,0.07092,0.12057,0.03546,0.02837,0.04965,0.04255,0.08511,0.04965,0.00709,0.05674,0.04965,0.96759,-1.00043,0.73452,0.13,-0.07454,0.62255,1.64901,-0.04199,0.51404,1.27057,-0.13809,-0.21489,-0.05248,1.3744,0.01418,0.25021,-0.33121,12.98596,2.68475,0.79362,-1.77125,-1.2195,-0.55151,-13.91949,-9.48082,-0.02326,-1.57426,12.61688,7.96191,2.70149,4.04397,-1.13277,0.63553,-2.63191,-1.31894,-3.73496,0.73475,1.82851,-0.42099,1.32333,0.08986,-2.15028,-0.22035,0.11894,-0.20248,9.84184,7.80922,17.26397,17.64113,1.41071,0.65596,1.00461,1.3944,1.17426,1.12482,0.8761,-0.04801,0.16631,-0.03957,0.26738,0.55411,-0.0383,0.96667,-1.01248,F
0.02094,0.04712,0.06283,0.05759,0.02094,0.01571,0.06806,0.08377,0.02618,0.08901,0.06283,0.07853,0.02618,0.04188,0.06806,0.05759,0.04188,0.01047,0.04188,0.07853,0.99492,-0.9144,0.5157,0.07555,-0.14455,0.49675,1.88586,-0.09209,0.37911,1.28089,-0.00309,0.06387,-0.16021,1.41361,-0.37225,0.23853,-0.09424,12.86424,2.55728,0.70209,-1.74145,-1.20318,-0.53813,-13.71497,-9.39333,0.06131,-1.63529,12.47524,7.77885,2.65236,7.03403,-1.62162,0.53942,-2.59471,-1.68565,-4.09916,0.67068,2.1922,-0.19241,1.32932,-0.02377,-0.54298,-0.19602,0.11702,-0.23408,9.61309,7.47225,17.17445,17.57094,1.40314,0.50571,0.80948,0.88707,0.96901,1.36555,0.89387,-0.43848,0.08419,0.09393,0.13005,0.5221,-0.15183,1.6822,-0.62063,C
0.07193,0.09977,0.03016,0.06032,0,0.02088,0.09513,0.06729,0.01624,0.03944,0.12065,0.058,0.00928,0.04408,0.05568,0.02784,0.04408,0.01392,0.01392,0.11137,0.95374,-0.90701,0.35243,0.04564,-0.18473,0.39202,2.25464,-0.07278,0.33362,1.2191,0.06497,0.23968,-0.18561,1.3549,-0.27541,0.19603,0.08399,12.92852,2.56285,0.71856,-1.74174,-1.20239,-0.53921,-13.7759,-9.41799,-0.02615,-1.6055,12.46882,7.76244,2.64886,8.99513,-1.96923,0.44812,-2.54796,-1.89132,-4.30476,0.51462,2.43984,-0.14687,1.29578,-0.05659,0.48339,-0.23833,0.07958,-0.24638,9.17703,7.20371,16.25654,16.6258,1.34548,0.54636,0.85501,1.50735,0.23448,0.97872,0.92575,-0.39742,0.03703,0.1577,0.1742,0.50293,-0.21601,2.14988,-0.55677,C
0.05556,0.07843,0.03595,0.01961,0.01307,0.06863,0.06209,0.04902,0.05229,0.06209,0.13725,0.04902,0.01307,0.02941,0.07516,0.05229,0.03268,0.02614,0.04575,0.04248,1.01186,-0.9566,0.45618,0.12065,-0.16539,0.56601,2.03261,-0.10905,0.45382,1.35108,0.03693,-0.1232,-0.16863,1.43742,-0.4317,0.29405,-0.26928,12.88895,2.60157,0.77418,-1.74399,-1.19874,-0.54503,-14.32166,-9.7255,-0.12222,-1.62422,12.47961,7.78958,2.65693,6.77614,-1.67173,0.57294,-2.89582,-2.09042,-4.90958,0.73824,2.11856,-0.19402,1.39464,0.00588,-0.62248,-0.24536,0.07062,-0.25474,9.38693,7.57092,16.67118,17.02974,1.41118,0.56389,0.87343,1.47235,0.96484,0.95546,0.90745,-0.53075,0.01487,0.05333,0.12451,0.53132,-0.1219,1.61863,-0.72542,F
0.08501,0.08501,0.03579,0.04251,0.01342,0.08054,0.0962,0.05817,0.03132,0.04698,0.10738,0.01566,0.02461,0.04698,0.05145,0.03803,0.05817,0.00671,0.02461,0.05145,0.85497,-0.82445,0.46314,-0.03239,-0.18394,0.41812,2.00776,-0.12465,0.34987,1.12714,0.05291,0.07405,-0.15034,1.21452,-0.45078,0.14098,-0.06734,12.81007,2.5523,0.66532,-1.74269,-1.20848,-0.53399,-13.81823,-9.48859,-0.07051,-0.9828,12.39846,7.72573,2.64866,7.6311,-2.08653,0.43141,-2.63275,-2.16447,-4.66861,0.52327,2.57615,-0.0679,1.16338,-0.09676,0.18421,-0.23416,0.1055,-0.22412,9.10112,7.27494,16.5094,16.86687,1.24067,0.50011,0.83635,1.36282,0.68624,0.82899,0.94215,-0.56951,0.00034,0.14226,0.1249,0.49134,-0.18993,1.82282,-0.57562,C
0.03791,0.04028,0.03555,0.06635,0.00948,0.02607,0.06398,0.0782,0.01422,0.06872,0.11611,0.11611,0.01659,0.04976,0.0545,0.05687,0.05924,0.00948,0.02844,0.05213,0.97763,-0.93623,0.48146,0.0282,-0.16078,0.48258,2.01052,-0.10002,0.34863,1.28351,0.04517,0.17583,-0.21754,1.38931,-0.37014,0.22645,0.03436,12.7855,2.52308,0.70427,-1.73108,-1.20661,-0.52427,-13.60281,-9.40543,-0.07166,-2.38273,12.35953,7.64948,2.62408,7.56232,-1.57242,0.55699,-2.55555,-1.56296,-3.94666,0.53815,2.2241,-0.20711,1.33929,-0.03289,-1.03585,-0.21308,0.11128,-0.2263,9.65829,7.69787,17.29168,17.68718,1.4069,0.41919,0.85462,1.13137,0.55095,1.17893,0.89943,-0.45126,0.10445,0.13483,0.10659,0.52221,-0.25284,1.80806,-0.45872,F
0.06299,0.02677,0.05354,0.05984,0.00472,0.04567,0.06772,0.05197,0.02362,0.07087,0.10394,0.08031,0.0252,0.03937,0.04567,0.09134,0.04724,0.02047,0.0315,0.04724,0.92994,-0.90454,0.5016,0.01376,-0.13586,0.52959,1.76098,-0.13019,0.3729,1.2235,0.02131,0.02551,-0.16677,1.32156,-0.36677,0.17735,-0.1022,12.76869,2.53254,0.72094,-1.73829,-1.21301,-0.52503,-13.7068,-9.46824,-0.00581,-2.12233,12.35247,7.66091,2.63272,6.32157,-1.5391,0.58698,-2.64561,-1.6103,-4.11055,0.48866,2.24205,-0.21019,1.26409,-0.0591,-1.76734,-0.18901,0.11587,-0.242,9.69937,7.75732,17.51083,17.91526,1.2974,0.44128,0.81272,1.05709,0.80449,1.14816,0.9077,-0.42745,0.09567,0.10584,0.10858,0.51736,-0.21402,1.51071,-0.48244,F
0.07,0.03,0.095,0.02,0,0.015,0.11,0.04,0.03,0.07,0.115,0.125,0,0.05,0.035,0.065,0.035,0.015,0.055,0.025,0.9739,-0.91975,0.59224,0.0246,-0.1951,0.4558,2.05745,-0.2244,0.2852,1.3029,0.0943,0.1595,-0.279,1.3846,-0.669,0.13715,0.0455,12.71495,2.46595,0.737,-1.70885,-1.19703,-0.51156,-13.99064,-9.70038,0.0007,-2.23875,12.24455,7.504,2.5841,9.025,-1.87775,0.56495,-2.89175,-2.2683,-5.11545,0.4665,2.55495,0.051,1.3487,-0.0537,-1.0284,-0.1218,0.158,-0.28165,9.6505,7.56,17.47205,17.8514,1.3903,0.3842,0.80225,1.26375,0.5697,1.2019,0.9397,-0.72795,-0.00825,0.1969,-0.01915,0.50558,-0.254,2.1575,-0.2427,F
0.12346,0.06173,0.00926,0.06173,0,0.02778,0.06173,0.08025,0.0216,0.02778,0.11111,0.0463,0.03395,0.02778,0.06481,0.04012,0.04938,0.00309,0.03704,0.11111,0.92552,-0.89466,0.3633,0.06429,-0.08935,0.55494,1.74932,-0.03583,0.40052,1.19191,-0.01324,-0.00432,-0.09321,1.31469,0.0358,0.23321,-0.15679,12.96559,2.57941,0.71821,-1.77109,-1.23058,-0.54037,-13.28878,-9.14331,-0.10963,-1.2646,12.54509,7.85519,2.67426,5.15123,-1.12028,0.5254,-2.22454,-1.10741,-3.19429,0.44259,1.75034,-0.32951,1.26861,-0.01929,-1.73373,-0.255,0.07923,-0.21608,9.37068,7.50401,16.95932,17.35809,1.34636,0.57623,0.7738,1.25321,0.43154,0.45003,0.88102,-0.11534,0.23173,0.03549,0.24997,0.53994,-0.16605,1.23148,-0.65222,C
0.08333,0.01984,0.05159,0.02778,0.0119,0.04365,0.08333,0.06746,0.01984,0.09921,0.07143,0.07937,0.03968,0.02381,0.06349,0.06349,0.03571,0.00397,0.02778,0.08333,0.96456,-0.89349,0.41087,0.07933,-0.0781,0.59829,1.625,-0.0504,0.41401,1.26234,-0.03194,-0.02937,-0.10754,1.37032,-0.03889,0.21206,-0.17381,12.97647,2.57516,0.68651,-1.75814,-1.22492,-0.53305,-13.29789,-9.20933,0.16036,-2.19258,12.5269,7.83012,2.66437,4.7627,-0.95548,0.56893,-2.38071,-1.29742,-3.58619,0.58214,1.74222,-0.32829,1.28623,-0.03381,-2.75032,-0.20619,0.11016,-0.21206,9.93413,7.75397,17.71944,18.13417,1.37349,0.5681,0.78853,0.90357,0.8946,1.25429,0.86976,-0.12587,0.22675,0.07004,0.20036,0.54114,-0.14683,1.13929,-0.63306,C
0.10638,0.08245,0.03191,0.03723,0.01862,0.07181,0.04521,0.05851,0.02128,0.06383,0.1117,0.05053,0.01596,0.02394,0.03723,0.07447,0.04255,0.02128,0.03989,0.04521,0.89907,-0.85535,0.47024,0.04056,-0.16931,0.45742,2.01843,-0.13008,0.38205,1.21133,0.08338,-0.03856,-0.15319,1.27731,-0.29415,0.16832,-0.13191,12.85742,2.55088,0.70931,-1.74951,-1.21055,-0.53876,-13.71128,-9.36092,-0.09335,-1.89596,12.43463,7.76327,2.65673,6.47101,-1.7441,0.51383,-2.64112,-1.95707,-4.46824,0.5367,2.33194,-0.10689,1.21668,-0.04777,-0.92928,-0.20189,0.07051,-0.21902,9.13032,7.41941,16.55343,16.92532,1.25604,0.57614,0.78173,1.32138,0.5837,0.94106,0.91652,-0.42529,0.05896,0.11473,0.10545,0.51854,-0.12872,1.54574,-0.57449,F
0.07547,0.03431,0.04288,0.06175,0.00686,0.0669,0.06346,0.03774,0.02573,0.05832,0.1235,0.05146,0.03259,0.03945,0.04288,0.0566,0.06175,0.01372,0.03602,0.06861,0.93304,-0.9476,0.57868,0.07148,-0.10492,0.60026,1.71376,-0.07376,0.44256,1.25053,-0.06379,-0.11098,-0.1175,1.32556,-0.14597,0.19233,-0.23362,12.92154,2.61822,0.77599,-1.75244,-1.21564,-0.53659,-13.8891,-9.548,-0.04427,-1.81403,12.50307,7.817,2.66667,5.38439,-1.32079,0.62213,-2.68045,-1.41324,-3.9387,0.56792,2.05508,-0.30731,1.28422,0.00844,-2.24798,-0.22348,0.10491,-0.23408,9.80532,7.85214,17.40199,17.80679,1.33578,0.56877,0.93391,1.31168,0.85887,0.95177,0.8993,-0.22827,0.12734,0.0582,0.20736,0.53414,-0.15575,1.28628,-0.74858,F
0.10651,0.04734,0.01775,0.05917,0.01775,0.04142,0.06509,0.08284,0.01775,0.04734,0.09467,0.05325,0.02367,0.02367,0.10059,0.04734,0.06509,0.01775,0.01775,0.05325,0.92728,-0.81828,0.2825,-0.02817,-0.12136,0.51,1.66568,-0.05905,0.38219,1.19527,0.08609,0.06805,-0.12604,1.31763,-0.29231,0.23302,-0.13491,12.73491,2.48225,0.61479,-1.75633,-1.22977,-0.52638,-13.14559,-9.11018,-0.06609,-1.49456,12.33118,7.66,2.63538,5.53195,-1.3471,0.45923,-2.17675,-1.31308,-3.31314,0.41183,1.87237,-0.3287,1.24544,-0.14331,-0.96089,-0.23503,0.0874,-0.22012,9.28521,7.43432,17.18556,17.56331,1.29781,0.39183,0.72308,1.06917,0.76053,0.70917,0.88941,-0.42834,0.19219,0.04201,0.19574,0.52422,-0.22249,1.32249,-0.45686,F
0.14068,0.09125,0.02281,0.05703,0.0038,0.0076,0.05323,0.09886,0.01521,0.08745,0.11027,0.02662,0.02662,0.03422,0.05703,0.05323,0.04563,0.01141,0,0.05703,0.92913,-0.87631,0.16319,0.0843,-0.0797,0.50053,1.85875,0.02479,0.42449,1.18582,0.00255,0.00608,-0.03992,1.31985,0.19011,0.19483,-0.1289,12.97764,2.63274,0.69658,-1.78386,-1.23464,-0.54903,-13.13424,-8.97269,0.20536,-2.13544,12.52479,7.8476,2.67452,4.72928,-1.1851,0.51597,-2.07114,-1.20859,-3.14297,0.55894,1.74034,-0.43567,1.2484,-0.04654,-1.78935,-0.19289,0.09605,-0.17338,9.41255,7.29392,16.43129,16.82099,1.30992,0.65624,0.88171,1.59722,0.33992,0.95502,0.87224,0.02034,0.24776,0.00829,0.29555,0.53757,-0.073,1.13042,-0.80167,F
0.06684,0.05141,0.03856,0.10283,0.01799,0.02057,0.08226,0.07198,0.02828,0.08483,0.07198,0.07198,0.01285,0.0437,0.02314,0.07712,0.0617,0.01028,0.01285,0.04884,0.85406,-0.79509,0.54443,-0.06907,-0.1882,0.31763,1.94915,-0.16059,0.26321,1.04735,0.0737,0.32416,-0.17686,1.21404,-0.48149,0.03938,0.19923,12.69699,2.47645,0.61825,-1.73294,-1.21195,-0.52079,-13.37792,-9.27707,0.04761,-1.70879,12.31488,7.62054,2.61979,8.79692,-2.18285,0.46488,-2.51093,-1.77411,-4.01039,0.40514,2.80992,-0.05249,1.14198,-0.16692,0.4462,-0.17175,0.09532,-0.23298,9.44473,7.41208,17.05165,17.42846,1.21638,0.40979,0.68535,0.93293,0.72033,1.21285,0.94026,-0.5601,0.02517,0.20602,0.02589,0.46878,-0.23213,2.10257,-0.38599,F
0.05952,0.07143,0.0744,0.04762,0,0.02083,0.0625,0.0625,0.00893,0.05357,0.08036,0.02679,0.03274,0.07143,0.05655,0.06845,0.0625,0.01786,0.03571,0.08631,0.94554,-0.94836,0.39721,0.07738,-0.1142,0.55786,1.86369,-0.0444,0.43021,1.26199,-0.06324,-0.12917,-0.10357,1.34312,-0.17143,0.23488,-0.26339,12.88753,2.63318,0.79375,-1.75622,-1.20657,-0.54949,-13.97176,-9.47141,0.04601,-1.58798,12.47238,7.8064,2.67235,5.32113,-1.59917,0.56342,-2.58979,-1.74735,-4.23095,0.60387,2.12577,-0.30048,1.27667,0.04226,-1.62113,-0.17473,0.17098,-0.20914,9.33542,7.28095,16.67295,17.08295,1.31676,0.57774,1.00324,1.47812,0.59786,1.16021,0.89976,-0.25491,0.08938,0.03789,0.24783,0.53694,-0.11131,1.27173,-0.73012,F
